region	.1 Percentile	99.9 Percentile	Mean	Total
LINC02793	1.55205	2.23175	1.9292	1283
LOC124903880	1.787	2.57418	2.16206	1283
SYF2	1.93856	2.41303	2.1919	1283
LOC124903881	1.91162	2.49136	2.18719	1283
RSRP1	0.96097	2.43736	1.97201	1283
LOC105376882	0.02003	2.52298	1.71506	1283
RHD	0.035	2.78152	1.79612	1283
TMEM50A	1.97603	3.19147	2.15762	1283
LOC124904823	1.64708	3.33129	2.11139	1283
RHCE	1.61936	2.53421	2.03805	1283
MACO1	1.94403	2.33023	2.11025	1283
LDLRAP1	1.91041	2.20277	2.08128	1283
MAN1C1	1.97682	2.18046	2.08222	1283
SELENON	1.87703	2.18544	2.02192	1283
LOC646471	1.77164	2.33682	2.04356	1283
MTFR1L	1.83515	2.21762	2.02189	1283
AUNIP	1.90454	2.236	2.08077	1283
PAQR7	1.91315	2.2589	2.07826	1283
STMN1	1.88392	2.26072	2.09027	1283
MIR3917	1.40962	2.46511	1.88359	1283
LOC105376885	1.67005	2.39787	2.0158	1283
PAFAH2	1.87269	2.22526	2.03739	1283
LOC124900433	1.56662	2.60859	2.03253	1283
EXTL1	1.90754	2.31515	2.07671	1283
SLC30A2	1.90113	2.32926	2.08825	1283
LOC105376910	1.67169	2.33533	1.97868	1283
TRIM63	1.91677	2.32374	2.09359	1283
PDIK1L	1.92054	2.39469	2.13564	1283
FAM110D	1.88728	2.42787	2.14242	1283
C1orf232	1.72554	2.28795	1.98178	1283
ZNF593OS	1.78297	2.48133	2.1506	1283
ZNF593	1.83682	2.65362	2.21586	1283
CNKSR1	1.82638	2.22046	2.00564	1283
CATSPER4	1.81533	2.32347	2.03062	1283
LOC124903882	1.66423	2.45444	2.07014	1283
ZPLD2P	1.81279	2.46326	2.13845	1283
CEP85	1.90528	2.43033	2.09307	1283
SH3BGRL3	1.70659	2.44157	2.05184	1283
UBXN11	1.84013	2.307	2.01421	1283
CD52	1.64008	2.37651	2.005	1283
CRYBG2	1.85205	2.19864	2.02771	1283
ZNF683	1.8359	2.30675	2.05607	1283
LIN28A	1.8291	2.27972	2.0826	1283
LOC124903883	1.72195	2.53703	2.13838	1283
DHDDS	1.88777	2.304	2.13083	1283
DHDDS-AS1	1.83697	2.47605	2.16413	1283
HMGN2	1.63815	2.32472	2.0161	1283
LOC124903884	1.66792	2.38	2.02073	1283
LOC105376888	1.73915	2.65588	2.16119	1283
LOC124900417	1.7889	2.37731	2.08872	1283
LOC101928728	1.7899	2.53305	2.1633	1283
ARID1A	1.91679	2.33321	2.13098	1283
PIGV	1.95726	2.49023	2.20887	1283
ZDHHC18	1.93913	2.36423	2.12974	1283
SFN	1.64538	2.41772	2.01171	1283
GPN2	1.93803	2.49315	2.22256	1283
GPATCH3	1.90069	2.42521	2.13141	1283
NUDC	1.83564	2.41513	2.13102	1283
NR0B2	1.09441	2.61672	2.10562	1283
KDF1	1.93977	2.42474	2.15581	1283
OSTCP2	1.7389	2.73582	2.16754	1283
TRNP1	1.86	2.29272	2.08508	1283
TENT5B	1.90164	2.35474	2.1283	1283
LOC101928391	1.82782	2.15031	2.00217	1283
SLC9A1	1.92408	2.214	2.10066	1283
LOC102723760	1.70805	2.34239	2.02314	1283
WDTC1-DT	1.70067	2.25518	1.98611	1283
WDTC1	1.88256	2.23262	2.08283	1283
TMEM222	1.15979	2.35905	2.16703	1283
ACTG1P20	1.17833	2.40059	2.10394	1283
SYTL1	1.19192	2.32659	2.13711	1283
MAP3K6	1.16161	2.28115	2.10676	1283
FCN3	1.05787	2.34146	2.05134	1283
CD164L2	1.12756	2.36203	2.05338	1283
GPR3	1.04807	2.28244	2.02249	1283
WASF2	1.18136	2.32044	2.11726	1283
LOC105376892	1.19479	2.41077	2.1612	1283
AHDC1	1.18723	2.24415	2.08617	1283
FGR	1.17874	2.28864	2.09178	1283
LINC02574	1.16905	2.51064	2.12819	1283
IFI6	1.03648	2.30546	2.05249	1283
FAM76A	1.15184	2.39744	2.14247	1283
STX12	1.21064	2.37715	2.15313	1283
LOC124903885	1.16394	2.47915	2.18033	1283
PPP1R8	1.19546	2.38705	2.1693	1283
SCARNA1	1.38351	2.79495	2.21226	1283
THEMIS2	1.02425	2.25731	2.01511	1283
RPA2	1.17194	2.40582	2.13309	1283
SMPDL3B	1.13333	2.26146	2.08853	1283
XKR8	1.22841	2.38818	2.14718	1283
EYA3	1.86723	2.33877	2.15626	1283
PTAFR	1.92123	2.32485	2.13722	1283
DNAJC8	1.87318	2.41295	2.12257	1283
PHACTR4	1.90926	2.30672	2.1158	1283
SNHG3	1.69803	2.68167	2.14392	1283
RCC1	1.86764	2.289	2.10178	1283
SNORA73A	1.44279	3.05637	2.13217	1283
SNORA73B	1.16992	2.95314	2.18186	1283
LOC124904836	1.49467	2.55151	2.00603	1283
TRNAU1AP	1.90738	2.38208	2.14018	1283
SNHG12	1.80831	2.47259	2.13514	1283
SNORD99	1.23305	2.62398	2.02809	1283
SNORA61	1.23305	2.62398	2.02809	1283
SNORA44	1.5639	2.70195	2.13229	1283
SNORA16A	1.5639	2.70195	2.13229	1283
RAB42	1.7909	2.46903	2.11437	1283
TAF12	1.77323	2.29403	2.10195	1283
TAF12-DT	1.75282	2.43567	2.11833	1283
RNU11	1.40292	2.57262	1.98603	1283
GMEB1	1.82174	2.21777	2.04362	1283
LOC124904809	1.61864	2.37346	1.98659	1283
YTHDF2	1.85051	2.26259	2.07933	1283
OPRD1	1.92144	2.16818	2.05026	1283
EPB41	1.97215	2.21415	2.10501	1283
LOC124903886	1.85897	2.32315	2.11444	1283
TMEM200B	1.8649	2.36839	2.11121	1283
SRSF4	1.95564	2.29344	2.10295	1283
MECR	1.92951	2.22087	2.08071	1283
LOC124903887	1.61164	2.4091	2.0055	1283
PTPRU	1.93538	2.14372	2.0427	1283
LINC01756	1.90205	2.216	2.06945	1283
LOC107984933	1.8819	2.12546	2.01785	1283
LOC107984934	1.84177	2.11572	1.97583	1283
LINC01648	1.79031	2.20644	1.99447	1283
LOC105378617	1.84513	2.123	1.98299	1283
LOC105378618	1.11923	2.24949	1.97759	1283
LOC124903888	1.64738	2.41292	2.06161	1283
MATN1	1.80044	2.29564	2.07372	1283
MATN1-AS1	1.88026	2.31808	2.07861	1283
LAPTM5	1.83756	2.23787	2.05113	1283
MIR4420	1.50277	2.62236	1.99927	1283
LOC105378620	1.80054	2.3158	2.04667	1283
LOC105378621	1.72292	2.28115	2.01508	1283
LINC01778	1.786	2.21603	2.01875	1283
LOC400748	1.65718	2.30418	2.00005	1283
SDC3	1.87226	2.10815	1.9942	1283
PUM1	1.931	2.196	2.078	1283
SNORD103A	1.45638	2.53559	2.05087	1283
SNORD103B	1.55367	2.51746	2.03985	1283
SNORD103C	1.53287	2.75526	2.16338	1283
LOC124904579	1.62638	2.21131	1.96531	1283
LOC107984935	1.41603	2.39685	1.94127	1283
NKAIN1	1.84313	2.12444	1.98226	1283
SNRNP40	1.8841	2.24664	2.06261	1283
ZCCHC17	1.92454	2.27172	2.09584	1283
FABP3	1.90995	2.30292	2.10262	1283
LOC124903892	1.72726	2.31077	2.01728	1283
LOC105378623	1.53469	2.16592	1.88187	1283
SERINC2	1.8559	2.26657	2.02355	1283
LOC124903900	1.85864	2.21003	2.0297	1283
LOC105378625	1.76018	2.35923	2.05423	1283
LOC105379772	1.76328	2.22233	1.98993	1283
LDC1P	0.77251	2.26618	1.97815	1283
LINC01226	1.73713	2.26092	1.98145	1283
LOC124903917	1.83092	2.30382	2.08953	1283
LOC105378626	1.85328	2.25423	2.05394	1283
TINAGL1	1.91933	2.29418	2.10408	1283
HCRTR1	1.93741	2.30474	2.13097	1283
PEF1	1.91392	2.31295	2.11629	1283
PEF1-AS1	1.89915	2.28077	2.09705	1283
COL16A1	1.93779	2.20331	2.07936	1283
LOC101929444	1.52497	2.28462	1.93815	1283
ADGRB2	1.91726	2.23336	2.10177	1283
MIR4254	1.58674	2.66154	2.13622	1283
LOC124903930	1.70708	2.54259	2.16172	1283
SPOCD1	1.92523	2.25372	2.11302	1283
PTP4A2	1.86356	2.31864	2.11239	1283
LOC128031832	1.66841	2.64529	2.11251	1283
KHDRBS1	1.90067	2.327	2.14088	1283
TMEM39B	1.88205	2.26903	2.10077	1283
MIR5585	1.29015	2.36131	1.90268	1283
KPNA6	1.88595	2.32354	2.10716	1283
TXLNA	1.88241	2.37715	2.15998	1283
CCDC28B	1.86349	2.35787	2.15395	1283
IQCC	1.52179	2.41462	2.11828	1283
DCDC2B	1.79451	2.35921	2.08477	1283
TMEM234	1.89864	2.368	2.10441	1283
EIF3I	1.85977	2.38254	2.11028	1283
MTMR9LP	1.88628	2.43982	2.15787	1283
FAM167B	1.76008	2.48031	2.12635	1283
LCK	1.76559	2.26077	2.05015	1283
HDAC1	1.87792	2.38077	2.13385	1283
MARCKSL1	1.6141	2.38549	2.03487	1283
LOC124903949	1.88749	2.29495	2.09794	1283
LOC105378629	1.89562	2.42616	2.14356	1283
LOC124903933	1.85515	2.3579	2.15033	1283
FAM229A	1.89728	2.57474	2.19141	1283
TSSK3	1.80692	2.64577	2.23065	1283
BSDC1	1.94033	2.3868	2.15329	1283
ZBTB8B	1.95841	2.29944	2.1411	1283
ZBTB8A	1.88831	2.29582	2.11307	1283
LOC124903952	1.86677	2.37921	2.13511	1283
LOC102723870	1.8151	2.46741	2.14272	1283
ZBTB8OS	1.88551	2.26039	2.05794	1283
RBBP4	1.80726	2.2668	2.02298	1283
SYNC	1.78341	2.2217	1.98377	1283
NHSL3	1.89277	2.144	2.02753	1283
YARS1	1.94728	2.25231	2.10668	1283
S100PBP	1.90982	2.231	2.08712	1283
FNDC5	1.81064	2.20321	2.02062	1283
LOC105378631	1.75844	2.22067	1.9995	1283
HPCA	1.84051	2.23787	2.04256	1283
TMEM54	1.92977	2.32292	2.11301	1283
LOC105378632	1.67969	2.37631	2.02206	1283
RNF19B	1.963	2.2849	2.11969	1283
LOC107984936	1.67895	2.43987	2.08727	1283
AK2	1.9372	2.30231	2.14582	1283
LOC124903969	1.69505	2.46577	2.11456	1283
LOC105378635	1.73567	2.46872	2.10301	1283
AZIN2	1.96456	2.30995	2.10794	1283
ZNF362	1.933	2.16331	2.03757	1283
TRIM62	1.8939	2.20577	2.03221	1283
A3GALT2	1.73651	2.08505	1.92192	1283
PHC2	1.966	2.14772	2.04366	1283
MIR3605	1.58685	2.66303	2.1219	1283
PHC2-AS1	1.88005	2.28618	2.08629	1283
ZSCAN20	1.86041	2.19677	2.00804	1283
CSMD2	1.8909	2.11121	1.98763	1283
LOC124903976	1.82913	2.17344	2.00211	1283
HMGB4	1.66064	2.19787	1.9264	1283
CSMD2-AS1	1.71446	2.18372	1.99262	1283
C1orf94	1.82144	2.0939	1.96797	1283
LOC105378639	1.76413	2.09274	1.93425	1283
LOC105378641	1.82736	2.06874	1.9743	1283
MIR552	1.494	2.57836	2.09424	1283
LOC105378642	1.8099	2.20167	1.97459	1283
GJB5	1.76864	2.29205	2.03496	1283
GJB4	1.69741	2.44018	2.04772	1283
GJB3	1.76731	2.24772	1.99195	1283
GJA4	1.65464	2.31987	1.98758	1283
SMIM12	1.76518	2.17231	1.98578	1283
DLGAP3	1.95051	2.14574	2.0441	1283
GPR199P	1.77551	2.36905	2.07091	1283
TMEM35B	1.73118	2.33862	2.04647	1283
ZMYM6	1.92146	2.24564	2.09516	1283
LOC124903990	1.81715	2.40272	2.11713	1283
ZMYM1	1.90613	2.18867	2.03923	1283
LOC105378644	1.79367	2.31844	2.05829	1283
SFPQ	1.837	2.29274	2.07947	1283
ZMYM4	1.95374	2.21846	2.10425	1283
LOC124900419	1.60464	2.59528	2.09403	1283
ZMYM4-AS1	1.85746	2.355	2.10166	1283
KIAA0319L	1.97613	2.23615	2.0967	1283
NCDN	1.89185	2.26644	2.08709	1283
TFAP2E-AS1	1.93018	2.39903	2.16165	1283
TFAP2E	1.94977	2.29487	2.12547	1283
PSMB2	1.75354	2.27415	2.11502	1283
LOC105378646	1.91003	2.24146	2.07051	1283
C1orf216	1.85128	2.41515	2.14451	1283
CLSPN	1.95138	2.2748	2.08694	1283
AGO4	1.90695	2.222	2.08713	1283
AGO1	1.97654	2.25146	2.11579	1283
AGO3	1.97103	2.28731	2.12231	1283
LOC105378647	1.84708	2.33362	2.10953	1283
TEKT2	1.82279	2.34244	2.06085	1283
ADPRS	1.81151	2.41718	2.16303	1283
COL8A2	1.83708	2.14318	2.00187	1283
TRAPPC3	1.82746	2.24077	2.04696	1283
MAP7D1	1.88513	2.25303	2.10363	1283
THRAP3	1.85585	2.23851	2.07014	1283
SH3D21	1.95264	2.29372	2.12319	1283
EVA1B	1.78631	2.48815	2.14229	1283
STK40	1.99182	2.37674	2.15475	1283
LOC124904012	1.87915	2.49062	2.12222	1283
LSM10	1.71723	2.47918	2.0664	1283
LOC124904013	1.69372	2.37928	2.00437	1283
OSCP1	1.78633	2.45508	2.0893	1283
SNORA63C	1.53656	2.83646	2.17867	1283
LOC107984940	1.87879	2.58301	2.16093	1283
MRPS15	1.80508	2.35831	2.09495	1283
CSF3R	1.92938	2.25915	2.10066	1283
LOC107984941	1.8431	2.188	2.02745	1283
LOC105378648	1.69385	2.20118	1.96498	1283
LOC124904023	1.89941	2.67672	2.23526	1283
GRIK3	1.89215	2.14721	2.03431	1283
LOC124904027	1.60664	2.31339	1.9852	1283
MIR4255	1.39862	2.55357	2.01137	1283
LOC107984942	1.85256	2.19872	2.03272	1283
LITATS1	1.66136	2.20344	2.04048	1283
ZC3H12A	1.8441	2.32844	2.11806	1283
MIR6732	1.55172	2.655	2.1868	1283
MEAF6	1.85903	2.24862	2.05279	1283
MIR5581	1.58226	2.70244	2.1047	1283
LOC105378649	1.80138	2.29474	2.06314	1283
SNIP1	1.84159	2.24831	2.05938	1283
DNALI1	1.8649	2.26387	2.07395	1283
GNL2	1.94669	2.27146	2.10915	1283
RSPO1	1.90677	2.22174	2.05778	1283
AIRIM	1.81979	2.30192	2.04801	1283
CDCA8	1.88413	2.31331	2.09547	1283
EPHA10	1.85392	2.24464	2.02769	1283
LOC124904835	1.65813	2.39821	2.00077	1283
LOC105378650	1.64341	2.33446	1.98616	1283
MANEAL	1.89951	2.35536	2.09648	1283
YRDC	1.88567	2.40959	2.15805	1283
C1orf122	1.731	2.61644	2.24086	1283
MTF1	1.91759	2.33221	2.10752	1283
INPP5B	1.86079	2.32441	2.07491	1283
LOC124904043	1.83674	2.32795	2.0704	1283
LOC105378651	1.78326	2.26731	1.99385	1283
SF3A3	1.7861	2.2118	1.99825	1283
FHL3	1.74969	2.18518	1.96698	1283
UTP11	1.88354	2.377	2.17205	1283
POU3F1	1.77654	2.41403	2.09214	1283
MIR3659HG	1.97113	2.17818	2.07023	1283
MIR3659	1.41692	2.55969	1.92441	1283
LINC02786	1.70795	2.247	2.06851	1283
LOC105378654	1.97313	2.16631	2.06097	1283
LINC01343	1.85936	2.33474	2.11369	1283
LOC105378657	1.9539	2.13818	2.0402	1283
LOC107984943	1.77808	2.23231	2.02179	1283
LINC01685	1.67844	2.40951	2.04719	1283
LOC105378658	1.89331	2.24803	2.0633	1283
LOC105378660	1.92226	2.20228	2.05635	1283
RRAGC	1.90464	2.31103	2.08796	1283
RRAGC-DT	1.88808	2.31695	2.10716	1283
MYCBP	1.91664	2.34882	2.11383	1283
GJA9-MYCBP	1.86577	2.2958	2.07764	1283
GJA9	1.75769	2.29333	2.02333	1283
RHBDL2	1.90315	2.17387	2.05074	1283
LOC105378662	1.7569	2.24244	1.99946	1283
AKIRIN1	1.77856	2.29359	2.07584	1283
NDUFS5	1.7429	2.27305	1.98917	1283
LOC124904088	1.76431	2.207	1.96954	1283
MACF1	1.95331	2.21715	2.09718	1283
LOC124904101	1.79238	2.35015	2.07128	1283
BMP8A	1.92803	2.26264	2.09687	1283
OXCT2P1	1.23872	2.99595	1.96558	1283
PPIEL	1.88341	2.2481	2.07664	1283
PABPC4	1.98046	2.39505	2.1644	1283
PABPC4-AS1	1.95556	2.4501	2.17809	1283
SNORA55	1.52882	2.66831	2.10747	1283
HEYL	1.98003	2.35903	2.16061	1283
NT5C1A	1.96741	2.29403	2.12863	1283
HPCAL4	1.81238	2.19403	1.9974	1283
PPIE	1.97626	2.34174	2.15856	1283
BMP8B	1.92777	2.39692	2.16114	1283
OXCT2	0.83341	2.64239	2.00945	1283
BMP8B-AS1	1.76946	2.52549	2.13793	1283
LOC101929536	1.56708	2.44864	1.98473	1283
LOC130932201	1.79977	2.30764	2.08452	1283
LINC02811	1.81685	2.29018	2.07043	1283
LOC105378667	1.8969	2.29715	2.08859	1283
TRIT1	1.88933	2.31269	2.11275	1283
MYCL-AS1	1.89926	2.34174	2.14123	1283
MYCL	1.88741	2.35259	2.13449	1283
MFSD2A	1.91103	2.26872	2.10225	1283
LOC105378669	1.89185	2.31518	2.09878	1283
CAP1	1.88967	2.25715	2.07023	1283
PPT1	1.85692	2.23959	2.04124	1283
LOC105378671	1.8199	2.32649	2.0961	1283
RLF	1.9451	2.30146	2.12883	1283
TMCO2	1.77767	2.43931	2.11399	1283
ZMPSTE24	1.96777	2.31669	2.12819	1283
COL9A2	1.8929	2.27977	2.11211	1283
SMAP2	1.66451	2.27305	2.09587	1283
ZFP69B	1.89113	2.29395	2.09394	1283
ZFP69	1.94	2.30062	2.1002	1283
EXO5-DT	1.64802	2.38005	2.13499	1283
EXO5	1.80692	2.35118	2.13067	1283
LOC124904149	1.72667	2.52267	2.11879	1283
ZNF684	1.91464	2.26772	2.09106	1283
LOC105378673	1.80785	2.45469	2.16191	1283
RIMS3	1.95705	2.25041	2.08084	1283
LOC105378675	1.85608	2.26918	2.06105	1283
NFYC-AS1	1.73546	2.45418	2.08161	1283
NFYC	1.91805	2.29811	2.08223	1283
MIR30E	1.44492	2.49518	1.93486	1283
MIR30C1	1.61031	2.63744	2.14719	1283
KCNQ4	1.91403	2.17631	2.04216	1283
LOC105378676	1.83131	2.235	2.01557	1283
CITED4	1.6031	2.43233	2.002	1283
LOC124904157	1.67482	2.29659	2.00525	1283
CTPS1	1.97915	2.27072	2.12069	1283
SLFNL1-AS1	1.93626	2.2429	2.08097	1283
SLFNL1	1.89767	2.36974	2.12469	1283
SCMH1	1.98113	2.17831	2.07537	1283
SCMH1-DT	1.93041	2.24874	2.10467	1283
LOC124904158	1.65415	2.4098	2.06893	1283
LOC124904159	1.81079	2.27164	2.05015	1283
FOXO6-AS1	1.57459	2.41182	2.01188	1283
LOC105378678	1.9119	2.16215	2.04936	1283
EDN2	1.93167	2.39274	2.17805	1283
HIVEP3	1.97413	2.17921	2.06941	1283
LOC128125817	1.35354	2.59269	1.96368	1283
LOC124904160	1.912	2.30915	2.11825	1283
LOC124904161	1.79672	2.31272	2.07448	1283
GUCA2B	1.82654	2.48272	2.13337	1283
GUCA2A	1.66361	2.4208	2.07365	1283
FOXJ3	1.94579	2.16587	2.05478	1283
RIMKLA	1.89915	2.20944	2.04752	1283
ZMYND12	1.89013	2.22092	2.04119	1283
CCDC30	1.93592	2.257	2.05362	1283
PPCS	1.93613	2.31692	2.10767	1283
LOC124904162	1.9369	2.24187	2.05195	1283
PPIH	1.95538	2.35516	2.10542	1283
YBX1	1.86567	2.43023	2.04971	1283
CLDN19	1.87528	2.41621	2.11161	1283
P3H1	1.9279	2.39562	2.06934	1283
C1orf50	1.88826	2.36039	2.06792	1283
TMEM269-DT	1.74864	2.37224	1.98645	1283
TMEM269	1.90905	2.38523	2.08073	1283
LOC107984946	1.78305	2.38603	2.0668	1283
SVBP	1.79318	2.31962	2.01279	1283
ERMAP	1.92664	2.37518	2.06386	1283
LOC124904163	1.76115	2.32472	2.02664	1283
ZNF691-DT	1.76367	2.40262	2.08493	1283
ZNF691	1.84395	2.45841	2.08743	1283
LOC339539	1.92515	2.43649	2.07168	1283
SLC2A1	1.85497	2.34311	2.05785	1283
SLC2A1-DT	1.83738	2.17072	2.00636	1283
CFAP144	1.84903	2.24644	2.05074	1283
EBNA1BP2	1.74313	2.21333	1.98977	1283
MIR6733	1.4679	2.59308	2.0801	1283
CFAP57	1.90964	2.121	2.02326	1283
LOC105378685	1.91777	2.13731	2.03178	1283
LOC124904164	1.76954	2.20103	2.00134	1283
TMEM125	1.75238	2.26631	2.03893	1283
C1orf210	1.71964	2.32159	2.00929	1283
TIE1	1.87803	2.15515	2.01064	1283
MPL	1.93354	2.28546	2.10044	1283
CDC20-DT	1.80831	2.40318	2.10462	1283
CDC20	1.8319	2.36836	2.12486	1283
ELOVL1	1.73592	2.30559	2.01297	1283
MIR6734	1.55867	2.66687	2.08014	1283
LOC112268225	1.83426	2.33651	2.06351	1283
MED8	1.862	2.40118	2.12046	1283
MED8-AS1	1.5372	2.73715	2.13809	1283
SZT2	1.91449	2.33321	2.07873	1283
SZT2-AS1	1.66544	2.50633	2.10646	1283
MIR6735	1.62269	2.76841	2.14694	1283
HYI	1.75718	2.35546	2.0651	1283
HYI-AS1	1.835	2.44964	2.13561	1283
PTPRF	1.94426	2.21872	2.0454	1283
KDM4A	1.97333	2.57139	2.12611	1283
LOC124904165	1.72251	2.50813	2.06913	1283
KDM4A-AS1	1.87251	2.54234	2.12901	1283
ST3GAL3	1.91467	2.184	2.04968	1283
ST3GAL3-AS1	1.91008	2.35477	2.09728	1283
LOC124904166	1.84831	2.47949	2.14663	1283
MIR6079	1.54733	2.67541	2.10973	1283
ARTN	1.776	2.39415	2.08782	1283
LINC02918	1.62226	2.31805	1.95527	1283
LOC101929609	1.91467	2.57103	2.22652	1283
IPO13	1.91605	2.22987	2.07286	1283
DPH2	1.87405	2.4619	2.17126	1283
LOC124904167	1.69685	2.56949	2.15066	1283
ATP6V0B	1.79264	2.35274	2.07548	1283
B4GALT2	1.84864	2.22515	2.04811	1283
CCDC24	1.84218	2.31774	2.1009	1283
SLC6A9	1.969	2.20774	2.09474	1283
LOC107984948	1.86492	2.27615	2.06833	1283
LOC124904168	1.77956	2.35674	2.07788	1283
KLF17	1.90038	2.14715	2.01406	1283
LOC124904169	1.84403	2.16572	2.02544	1283
KLF18	1.53897	2.19167	1.87968	1283
LOC124904170	1.7341	2.46533	2.12921	1283
DMAP1	1.87474	2.34487	2.12272	1283
ERI3	1.98767	2.15459	2.08111	1283
ERI3-IT1	1.89864	2.18159	2.05306	1283
SNORA110	1.71556	2.81511	2.25289	1283
RNF220	1.98977	2.18415	2.09107	1283
MIR5584	1.6531	2.68474	2.16926	1283
LOC107984950	1.94769	2.41162	2.19446	1283
TMEM53	1.94577	2.27672	2.11511	1283
SNORD145	1.71523	2.84088	2.24494	1283
ARMH1	1.42887	2.29446	2.1028	1283
LOC105378690	1.23043	2.31208	2.10057	1283
RNU5F-1	1.05666	2.58918	1.99943	1283
RNU5D-1	1.43095	2.60731	2.00681	1283
KIF2C	1.93664	2.33692	2.12294	1283
SNORD160	1.5862	2.73116	2.17486	1283
RPS8	1.83082	2.51159	2.17198	1283
SNORD55	1.51015	2.50262	2.02717	1283
SNORD46	1.74979	2.81972	2.28096	1283
SNORD38A	1.63338	2.70305	2.20776	1283
SNORD38B	1.63338	2.70305	2.20776	1283
BEST4	1.85244	2.33721	2.10998	1283
PLK3	1.88931	2.34546	2.13184	1283
DYNLT4	1.86846	2.65344	2.28112	1283
BTBD19	1.86251	2.35057	2.08844	1283
PTCH2	1.93854	2.27087	2.10296	1283
LOC107984952	1.64826	2.4718	2.04399	1283
EIF2B3	1.89628	2.23174	2.08029	1283
HECTD3	1.80951	2.19487	2.00748	1283
UROD	1.79938	2.36759	2.08084	1283
ZSWIM5	1.98554	2.20903	2.10203	1283
LOC105378691	1.84954	2.30446	2.09229	1283
LINC01144	1.481	2.38034	1.94982	1283
HPDL	1.77536	2.64269	2.21746	1283
MUTYH	1.9169	2.31087	2.1082	1283
TOE1	1.78177	2.34815	2.04598	1283
TESK2	1.90351	2.28172	2.10259	1283
CCDC163	1.81764	2.36815	2.0956	1283
MMACHC	1.75149	2.2819	2.03215	1283
PRDX1	1.80628	2.43403	2.08008	1283
AKR1A1	1.91915	2.40359	2.12675	1283
NASP	1.90218	2.36677	2.11963	1283
CCDC17	1.80756	2.47408	2.14533	1283
GPBP1L1	1.88336	2.32551	2.11094	1283
RPS15AP10	1.63795	2.52915	2.1006	1283
TMEM69	1.81164	2.45583	2.10269	1283
IPP	1.94441	2.36157	2.14084	1283
LOC105378693	1.88726	2.44883	2.12002	1283
MAST2	1.96477	2.22444	2.09179	1283
LOC105378694	1.91892	2.28062	2.0882	1283
PIK3R3	1.96254	2.33703	2.12123	1283
P3R3URF-PIK3R3	1.96341	2.33744	2.12297	1283
LOC124904171	1.67115	2.5181	2.04747	1283
LOC101929626	1.84303	2.47821	2.15257	1283
TSPAN1	1.94244	2.35605	2.14656	1283
P3R3URF	1.85505	2.61121	2.20336	1283
POMGNT1	1.9371	2.3928	2.15553	1283
LURAP1	1.879	2.43687	2.13814	1283
RAD54L	1.89728	2.3317	2.08336	1283
LRRC41	1.97728	2.38141	2.14783	1283
UQCRH	1.83456	2.32372	2.09266	1283
NSUN4	1.71967	2.22918	2.0566	1283
FAAH	1.84987	2.2349	2.07796	1283
FAAHP1	1.87192	2.26731	2.0652	1283
LINC01398	1.76077	2.3821	2.07322	1283
DMBX1	1.91992	2.24215	2.09217	1283
TMEM275	1.67377	2.26662	1.99047	1283
MKNK1-AS1	1.926	2.19959	2.07991	1283
KNCN	1.72787	2.23059	1.99798	1283
MKNK1	1.99579	2.25746	2.1323	1283
MOB3C	1.79326	2.24851	2.02615	1283
LOC105378697	1.77541	2.42731	2.08592	1283
ATPAF1	1.83246	2.17631	2.0413	1283
TEX38	1.78918	2.303	2.04838	1283
EFCAB14-AS1	1.90177	2.30193	2.0905	1283
EFCAB14	1.8969	2.24344	2.06716	1283
LOC105378698	1.70715	2.48503	2.1255	1283
LOC105378699	1.88251	2.30749	2.08037	1283
CYP4B1	1.86397	2.74519	2.0509	1283
CYP4Z2P	1.87938	2.26292	2.08779	1283
CYP4A11	1.76126	2.21595	2.0257	1283
CYP4X1	1.91133	2.16544	2.04094	1283
LOC124904172	1.61528	2.28931	1.96159	1283
CYP4Z1	1.71441	2.19303	1.93087	1283
CYP4A22	1.79167	2.33905	2.03694	1283
LOC105378701	1.72415	2.1909	1.94795	1283
LINC00853	1.44567	2.12249	1.7714	1283
PDZK1IP1	1.70695	2.16718	1.94648	1283
TAL1	1.81577	2.12831	1.96713	1283
STIL	1.91644	2.30605	2.05801	1283
CMPK1	1.84777	2.12959	1.99661	1283
LINC01389	1.90474	2.12487	2.03373	1283
FOXE3	1.56803	2.21759	1.94316	1283
FOXD2-AS1	1.71741	2.35418	2.03103	1283
FOXD2	1.61759	2.1709	1.91538	1283
LOC124904173	1.58118	2.41772	2.05013	1283
LINC01738	1.8461	2.24662	2.07626	1283
LOC124904174	1.72251	2.31934	2.04149	1283
TRABD2B	1.85779	2.09346	1.98707	1283
LINC02794	1.84877	2.04644	1.95976	1283
SKINT1L	1.83628	2.05287	1.95846	1283
SLC5A9	1.72477	2.02915	1.90027	1283
SPATA6	1.81556	2.04331	1.96713	1283
LOC124904175	1.00159	2.14485	1.93209	1283
AGBL4	1.83605	2.031	1.96075	1283
BEND5	1.80241	2.08544	1.96207	1283
LOC105378706	1.71262	2.1179	1.95567	1283
AGBL4-AS1	1.6399	2.20339	1.96574	1283
AGBL4-IT1	1.64887	2.04972	1.96172	1283
LOC107984954	0.91933	2.09844	1.9394	1283
LOC105378708	1.86726	2.20318	2.0452	1283
ELAVL4	1.92705	2.11803	2.02689	1283
LOC105378709	1.59959	2.34862	2.0179	1283
ELAVL4-AS1	1.67246	2.347	2.03041	1283
LOC105378711	1.87864	2.11718	1.9917	1283
